Vendor Name,Address,Zip Code,DUNS Number,ProtoLEI
"LAUGHLIN, MARINACCIO & OWENS,",1776 WILSON BLVD 5TH FLR,222092515,931898969,000018402TECZJKXS077
"LAUGHLIN, MARINACCIO & OWENS, INC.",2000 N 14TH ST #800,222012540,931898969,000018AOCEDD2WA5CG52
"LAUGHLIN, MARINACCIO & OWENS,",1776 WILSON BLVD 5TH FLR,222092515,931898969,000018402TECZJKXS077
"LAUGHLIN, MARINACCIO & OWENS, INC.",1776 WILSON BLVD 5TH FLR,222092515,931898969,0000185JQRI6DRM88490
"DASTON CORPORATION, THE",2010 CORPORATE RDG 750,221027853,931904486,00001818TBHZ8Q1AF489
DASTON CORPORATION,2010 CORPORATE RIDGE,221027853,931904486,0000187WBSQHDJVH8G98
"DASTON CORPORATION, THE",2010 CORPORATE RDG 750,221027853,931904486,00001818TBHZ8Q1AF489
"DASTON CORPORATION, THE",2010 CORPORATE RDG STE 165,221027859,931904486,00001837S5O6KA91SS24
"DASTON CORPORATION, THE",2010 CORPORATE RDG 750,221027853,931904486,00001818TBHZ8Q1AF489
THE DASTON CORPORATION,2010 CORPORATE RDG 750,221027853,931904486,0000189AMPBZP13NK067
TRADE PRODUCTS CORP,12124 POPES HEAD RD,220305812,931910640,000018C239UOG2HEGC29
TRADE PRODUCTS CORP.,12124 POPE'S HEAD RD,220305812,931910640,0000185MU8WPTGOLWC65
TRADE PRODUCTS CORP,12124 POPES HEAD RD,220305812,931910640,000018C239UOG2HEGC29
TRADE PRODUCTS CORPORATION,12124 POPE'S HEAD RD,220305812,931910640,000018EPZ0DOOJXCWG70
"CRISIS PREPARATION & RECOVERY, INC.",3260 N HAYDEN RD STE 101,852516650,932023542,000018WWHPMYTC4C0S81
"CRISIS PREPARATION & RECOVERY, INC.",2120 S MCCLINTOCK DR #105,852822692,932023542,0000185G9I1HGLIH0K39
"CEREBRAL INFOTECH, L.L.C.",6200 AURORA AVE STE 608 W,503222800,932059327,0000187YAMXHHF5T4446
"CEREBRAL GROUP, LLC",1540 HIGH ST STE 102,503093108,932059327,0000187VR1UQ5YWVKS54
"CEREBRAL INFOTECH, L.L.C.",6200 AURORA AVE STE 608 W,503222800,932059327,0000187YAMXHHF5T4446
"CEREBRAL INFOTECH, L.L.C.",1540 HIGH ST STE 102,503093108,932059327,000018DLV5KKRWV1SS51
"CEREBRAL INFOTECH, L.L.C.",6200 AURORA AVE STE 608 W,503222800,932059327,0000187YAMXHHF5T4446
"CEREBRAL INFOTECH, L.L.C.",1454 30TH ST STE 205,502661312,932059327,00001845HNM6CYOJUO26
"KLEMES FAMILY HOLDINGS, INC.",3909 MEMO COURT,276101375,932061653,000018DQ9A56BE5O8W81
"KLEMES FAMILY HOLDINGS, INC.",2660 DISCOVERY DR STE 132,276161907,932061653,000018CRDPA82O7CW045
"KLEMES FAMILY HOLDINGS, INC.",3909 MEMO COURT,276101375,932061653,000018DQ9A56BE5O8W81
"ALLWAYS SHRED, INC.",3909 MEMO COURT,276101375,932061653,000018AT9T6INWXAG430
"GE THERMOMETRICS, INC.",967 WINDFALL RD,158573333,932094261,000018D3ZTXHEJD0GG18
"AMPHENOL THERMOMETRICS, INC",967 WINDFALL RD,158573333,932094261,000018B335MB8HAQ8881
"ENVIRONMENTAL SYNECTICS, INC",301 RICHARDS BLVD,958110217,932145063,0000184UUYJLNKN0O427
"ENVIRONMENTAL SYNECTICS, INC",2515 VENTURE OAKS WAY STE 100,958334234,932145063,0000183CI5TCN27WAO65
SYSTEMS CONNECTION OF MARYLAND INC,8839 GREENWOOD PL STE 1,207639729,932165749,0000189SIN5ZH40YCC29
SYSTEMS CONNECTION OF MARYLAND INC,8839 GREENWOOD PL STE 1,207639719,932165749,0000184U84J13Q58U875
LIFECARE MANAGEMENT PARTNERS,6601 LITTLE RIVER TURNPIKE #300,223121303,932201437,0000187OC8RVIF7JSW37
LIFECARE MANAGEMENT PARTNERSHI,7010 LITTLE TURNPIKE STE 450,220033249,932201437,000018DSWLMI3M8WWG65
"BROCO, INC.",10868 BELL COURT,917304835,932201650,0000187ZOTSPCJ8CW825
"BROCO, INC.",400 S ROCKEFELLER AVE,917618144,932201650,0000188BFF8WPQ6T4W22
WG PITTS COMPANY,7807 BAYMEADOWS RD E STE 403,322567503,932233992,0000182LR949PNA3SW15
"W G PITTS COMPANY, INC",9250 BAYMEADOWS RD STE 120,322561813,932233992,0000182R8A7DYTADGK62
WG PITTS COMPANY,7807 BAYMEADOWS RD E STE 403,322567503,932233992,0000182LR949PNA3SW15
WG PITTS COMPANY,9250 BAYMEADOWS RD STE 120,322561813,932233992,000018BN21RF68FS0K71
ENTERPRISE RENT-A-CAR COMPANY,544 OHOHIA ST STE 7,96819,932271075,0000185VXEW2I4HNOK57
"EAN HOLDINGS, LLC",544 OHOHIA ST STE 7,968191966,932271075,000018CH8879FKSMGO74
MILLENNIUM SCIENCE & ENGINEERI,14420 ALBEMARLE POINT PL # 225,201511750,932296486,0000186G2SWQH1IOSG64
"MILLENNIUM SCIENCE & ENGINEERING, INC.",14420 ALBEMARLE POINT PL # 225,201511750,932296486,0000185A6GXIYG0UG449
KNOWLOGY CORPORATION,105 W BROAD ST STE 500,220464233,932300809,000018A2AWJLYS4M8K54
KNOWLOGY CORPORATION,1934 OLD GALLOWS RD STE 200,221824042,932300809,000018B9CII2ZCKWWK61
"ALDEC, INC",2260 CORPORATE CIR STE 400,890747701,932311343,000018V3VL27GOIRK085
ALDEC INCORPORATED,2260 CORPORATE CIR,890747700,932311343,0000187RUZIB0UNXK461
"UEC ELECTRONICS, LLC",5914 HOWARD ST,294102615,932465909,0000184OD66G3N4F8K16
UEC ELECTRONICS LIMITED LIABILITY COMPANY,5918 HOWARD ST,294062615,932465909,0000187URF2ICE76O092
"C & C INTERNATIONAL COMPUTERS & CONSULTANTS, INC.",7777 N DAVIE ROAD EXT,330242513,932469612,0000188LNB1JA55T0K28
"C &amp; C INTERNATIONAL COMPUTERS &amp; CONSULTANTS, INC.",7777 N DAVIE ROAD EXT,330242513,932469612,000018DWD83CBDW3K009
"FISHER &amp; PAYKEL HEALTHCARE, INC.",15365 BARRANCA PKWY,926182216,932506835,00001839DBV0ZAMD4W15
"FISHER & PAYKEL HEALTHCARE, INC.",15365 BARRANCA PKWY,926182216,932506835,000018CDP22UEWZZ4G67
REMOTE SATELLITE SYSTEMS INTERNATIONAL INC.,1455 N DUTTON AVE STE A,954016227,932603400,000018BLCXHSJ1UUOS21
REMOTE SATELLITE SYSTEMS INTERNATIONAL,10 4TH ST STE 208,954016227,932603400,000018EYU1VE7LU4G039
"MISTRAS GROUP, INC.",195 CLARKSVILLE RD,085505303,932617434,00001828GWQCS2C96O40
MISTRAS HOLDINGS CORPORATION,195 CLARKSVILLE RD,085505303,932617434,000018BD6GMHAL60GS39
FOSTER MILLER INCORPORATED,360 2ND AVENUE,024511104,932618333,000018EDVUFYHDL88W89
FOSTER MILLER INCORPORATED,360 2ND AVE STE 4,024511180,932618333,0000189STWC7YWTKGS33
MSC INDUSTRIAL DIRECT CO INC,75 MAXESS RD,117473151,932619265,00001877LH2CIO288O58
"MSC INDUSTRIAL DIRECT CO., INC.",75 MAXESS RD,117473151,932619265,000018P9IQT31WPR4K91
ASHBURY INTERNATIONAL GROUP IN,3305 LOBBAN PL,22903,932651847,00001844OJ5B53HUO085
ASHBURY INTERNATIONAL GROUP IN,207 E  HOLLY AVE,20164,932651847,0000183I9YIAOL80W018
BT CONFERENCING VIDEO INC.,11400 WESTMOOR CIR STE 225,800212738,932654544,0000183VDRZ6YN18KK36
BT CONFERENCING VIDEO INC.,1100 1ST AVE STE 400,194061327,932654544,0000184XFSIBPTN44K62
"COMPUTECH INTERNATIONAL, INC.",525 NORTHERN BLVD STE 102,110215111,932683121,00001869ADE2OJCQW454
"COMPUTECH INTERNATIONAL, INC.",525 NORTHERN BLVD STE 102,110215102,932683121,000018B4PQ84R3PR4G26
"I-CON SYSTEMS, INC.",3100 CAMP RD,327657532,932695968,0000182UYALHVOZDGC27
"I-CON SYSTEMS, INC.",3100 CAMP RD,327655069,932695968,000018E48J6NZBJ94W46
"INTEGRATED CONSULTING SERVICES, INC.",130 ROCHESTER DR,402142600,932696834,0000185N3LR5WGUXWK59
INTEGRATED CONSULTING SERVICES,163 ROCHESTER DRIVE,40214,932696834,00001828MAHADHQUV414
"INTEGRATED CONSULTING SERVICES, INC.",130 ROCHESTER DR,402142600,932696834,0000185N3LR5WGUXWK59
"INTEGRATED CONSULTING SERVICES, INC.",401 INDUSTRY RD #600,402081692,932696834,0000186FNVO31A3ZSW53
"WORKPLACE SOLUTIONS, INC.",3733 UNIVERSITY BLVD W STE 210 A,322172152,932700875,0000182OWEHSZAXWKC22
"WORKPLACE SOLUTIONS, INC",11655 CENTRAL PKWY,322242648,932700875,000018DZKQBNNRWF4K92
PRECISION EQUIPMENT SERVICE OF,2351 COLLEGE STATION RD,306053619,932727506,00001891AMS6132E4G40
"PRECISION EQUIPMENT SERVICE OF GEORGIA, INC.",230 FELTON CIR,306053619,932727506,00001831SRNSY5UYCK30
TASC MANAGEMENT CORPORATION,"21525 RIDGETOP CIRCLE, SUITE 180",201666577,932735699,0000188N9BJ343AM8023
TASC MANAGEMENT CORPORATION,5349 SAMMIE KAY LN,201202008,932735699,0000186LUAP9OYUGSG73
"EMTEC FEDERAL, LLC",14121 PARKE LONG CT STE 200,201511647,932797814,0000188KPHR5ILYXCS21
"EMTEC FEDERAL, INC.",14121 PARKE LONG CT STE 200,201511647,932797814,0000187PVTSWSOH20W45
AMERICAN AMPLIFIER & TELEVISIO,4481 NICOLE DR,207064352,932838519,0000189DV612KZL98G18
AMERICAN AMPLIFIER & TELEVISION INC,4481 NICOLE DR,207064352,932838519,00001870AXQKTWMY0O72
LTM INC,"925 EAST MAIN STREET, SUIT",28532,932899784,0000186UHI81SHS48W46
LTM INC.,925 E MAIN ST STE 66,285322375,932899784,000018699ON5EQCKO417
MITRETEK SYSTEMS INCORPORATED,3150 FAIRVIEW PARK DR,220422451,932902364,000018CQVNMVOXAE8G90
"NOBLIS, INC.",3150 FAIRVIEW PARK DR,220424504,932902364,000018DHRYYTGRDZK868
MITRETEK SYSTEMS INCORPORATED,3150 FAIRVIEW PARK DR,220422451,932902364,000018CQVNMVOXAE8G90
NOBLIS INCORPORATED,3150 FAIRVIEW PARK DR,220424519,932902364,0000187GFZ4QPS1CSG38
WASHINGTON OFFICE TECHICIANS INC,9708 OVERLEA DR,208503741,932922297,000018I1HTUWS87I8038
WASHINGTON OFFICE TECHICIANS INC,9708 OVERLEA DR,208794786,932922297,0000185MJOYBMFIV0G66
"PATTERSON HORTH, INC.",5745 PROGRESS DR,462414334,932927866,00001872YVMHNC4N4097
"PATTERSON-HORTH, INC.",5745 PROGRESS DR,462414334,932927866,0000184ODC9BWTD28003
ENGINEERING AND ENVIRONMENT IN,195 S ROSEMONT RD STE 118,234524353,932984719,0000181NHJYIDXQQ1S73
ENGINEERING AND ENVIRONMENT IN,209 BUSINESS PARK DR STE 100,234626586,932984719,0000187ZM0D5YTFSKC78
ENGINEERING AND ENVIRONMENT IN,195 S ROSEMONT RD STE 118,234524353,932984719,0000181NHJYIDXQQ1S73
"ENGINEERING & ENVIRONMENT, INC.",195 S ROSEMONT RD STE 118,234524353,932984719,000018DWXH2K1SUPKW95
"SOS LIQUID WASTE HAULERS, LTD. CO.",1375 CREEK VIEW,782192601,933058182,000018AQP028OLJ0O408
"S O S LIQUID WASTE HAULERS, LTD. CO",1375 CREEK VIEW,782192601,933058182,00001814M2LSM7D0QO37
"FITCH SOLUTIONS, INC.",ONE STATE STREET PLAZA FL 33,100041561,933059644,00001840AJA1NGKGWS27
"FITCH SOLUTIONS, INC.",33 WHITEHALL ST FL 19,100042148,933059644,0000182ZN64STZFCW059
"FITCH SOLUTIONS, INC.",ONE STATE STREET PLAZA FL 33,100041561,933059644,00001840AJA1NGKGWS27
"FITCH SOLUTIONS, INC.",ONE STATE STREET PLAZA FL 33,100041590,933059644,0000182QRPUOM9NIM895
"FITCH SOLUTIONS, INC.",ONE STATE STREET PLAZA FL 33,100041561,933059644,00001840AJA1NGKGWS27
"FITCH INFORMATION, INC.",ONE STATE STREET PLAZA FL 33,100041590,933059644,000018AFCHWKZ4CRKG74
INTERNATIONAL BUSINESS MACHINE,6710 ROCKLEDGE DR,208171826,933093676,000018DI5C6C27HGGK67
INTERNATIONAL BUSINESS MACHINES CORPORATION,6710 ROCKLEDGE DR,208171834,933093676,00001894Q9NQ6FIFC472
PRIME CIRCUITS INCORPORATED (9629),10704 MORNING FIELD DR,208546387,933101099,0000183NCG2ZOFSD6O16
PRIME CIRCUITS INC,10704 MORNING FIELD DR,208546387,933101099,0000183ZCVZMTP984K35
LONG WAVE INC,"307 WEST 7TH ST, STE 1210",76102,933144263,000018CNFPJP6CFY0W85
LONG WAVE INC.,115 E CALIFORNIA AVE STE 400,731042435,933144263,0000187JHWGGGL8L0C71
LONG WAVE INC,"307 WEST 7TH ST, STE 1210",76102,933144263,000018CNFPJP6CFY0W85
LONG WAVE INC.,1701 N GREENVILLE AVE STE 308,750811845,933144263,0000184UDBF6A7XRC415
LONG WAVE INC,"307 WEST 7TH ST, STE 1210",76102,933144263,000018CNFPJP6CFY0W85
LONG WAVE INC.,307 W 7TH ST STE 1210,761025110,933144263,0000181BEKKJIT4RC051
CONTRACT CONSULTANTS INC,805 FREST RDGE DR STE 100,76022,933147530,000018F04WQIIBBWW840
"CONTRACT CONSULTANTS, INC.",805 FOREST RIDGE DR STE 100,760227251,933147530,000018CN9ZG5MXF1CK65
CONTRACT CONSULTANTS INC,805 FREST RDGE DR STE 100,76022,933147530,000018F04WQIIBBWW840
CONTRACT CONSULTANTS INC,802 RODEO DR,760343831,933147530,000018BWELCZ41HCWK46
S& D DIESEL INJECTION SERVICE,2631 STEWART AVE,894230000,933165334,0000186VELZPBSMK8W62
S& D DIESEL INJECTION SERVICE,2631 STEWART AVE,894230967,933165334,000018B7E03FRD42GC81
ARGUS CONSULTING INCORPORATED,601 NW JEFFERSON ST STE 4,640142290,933243453,000018BDRCYW8DYGW059
ARGUS CONSULTING INC,1300 NW JEFFERSON CT STE 100,640157215,933243453,000018DG8J18DJZ4WK70
"CINCH CONNECTIVITY SOLUTIONS, INC.",3000 LAKESIDE DR STE 308N,600151249,933262768,0000186H5H4RPFS34897
"EMERSON NETWORK POWER CONNECTIVITY SOLUTIONS, INC.",3000 LAKESIDE DR STE 308N,600151249,933262768,000018G3UVS5K0RRK802
TOPSAIL ENTERPRISES INCORPORATED,4607 LAKEVIEW CANYON RD STE 163,913614028,933342255,000018CMUZAHHLHC8473
TOPSAIL ENTERPRISES INCORPORATED,2899 AGOURA ROAD,913613218,933342255,0000183VV69ZD3XS0009
"DOLLAMUR, L.P.",1734 E EL PASO ST STE 110,761026771,933351686,0000185S6HHDOZFYO817
"DOLLAMUR, L.P.",4709 S EDGEWOOD TER,761198202,933351686,000018DFR0SHC6YAOG50
"MB CONTRACT FURNITURE, INC.","1001 GALAXY WAY, SUITE 100",945205736,933369274,0000183JVCOZPOFMCK41
"MB CONTRACT FURNITURE, INC.",6210 GOODYEAR RD,945100000,933369274,0000184K0QSSCX9IM896
"PERKINS TECHNICAL SERVICES, INC.",1318B PUTMAN DR NW,358162220,933376311,0000186YILVIQB4K0877
"PERKINS TECHNICAL SERVICES, IN",6767 OLD MADISON PIKE NW,358062172,933376311,0000188EI3KCYEVZOC04
CAPPS SHOE COMPANY,300 MONTICELLO AVE,245015024,933407181,000018DX3VA7PL82WO87
CAPPS SHOE COMPANY,260 FASTENER DRIVE,245026810,933407181,0000184PGP6KK7TM0464
"GEMALTO, INC.",9442 CAPITAL OF TEXAS HWY N STE 400,787597262,933541047,0000186O3IZKV4BDC860
"GEMALTO, INC.",9442 N CAPITAL OF TEXAS HWY STE 1-400,787596426,933541047,000018AL7V2I2YLGGK42
"FUTURENET GROUP, INC.",12801 AUBURN ST,482233413,933549230,000018EKS5QFVXRMGC73
FUTURENET GROUP INCORPORATED,"672 WOODBRIDGE, 2ND FL",482264375,933549230,000018CF81G1QH3F4816
ENGINEERING SERVICES NETWORK INCORPORATED,2450 CRYSTAL DR STE 1015,222022481,933578825,00001851QR7PS45TS028
"ENGINEERING SERVICES NETWORK, INC",2361 JEFFERSON DAVIS HWY,222023876,933578825,000018EXJYSL9P268090
ENGINEERING SERVICES NETWORK INCORPORATED,2450 CRYSTAL DR STE 1015,222022481,933578825,00001851QR7PS45TS028
"ENGINEERING SERVICES NETWORK, INC",2450 CRYSTAL DR STE 1015,22202,933578825,000018TIUOSPYCG5CW12
ENGINEERING SERVICES NETWORK INCORPORATED,2450 CRYSTAL DR STE 1015,222022481,933578825,00001851QR7PS45TS028
"ENGINEERING SERVICES NETWORK, INC",2450 CRYSTAL DR STE 1015,222023893,933578825,000018A68JEQFSE7CO12
"PLATEAU SYSTEMS, LTD.",4401 WILSON BLVD # 400,222032120,933638629,0000183XZYHPEV4GSG32
PLATEAU SYSTEMS LTD (INC),2000 EDMUND HALLEY DR #400,201913466,933638629,0000182U7MLSOO29K443
"PLATEAU SYSTEMS, LTD.",4401 WILSON BLVD # 400,222032120,933638629,0000183XZYHPEV4GSG32
PLATEAU SYSTEMS LTD (INC),671 N GLEBE RD STE 700,222032120,933638629,0000184U87Z7FW9UCC83
"NETWORK DESIGN & MANAGEMENT, INC.",530 W MAIN AVE STE A,992010517,933641086,0000182DHPZ78V3R7K57
"NETWORK DESIGN & MANAGEMENT, INC.",601 W MAIN AVE STE 1104,992010613,933641086,000018AFG7X3AY1Q8019
"SITONIT, INC",6415 KATELLA AVE,906305245,933652414,0000189YG55ATYMG0K23
EXEMPLIS LLC,6415 KATELLA AVE STE 200,906305245,933652414,0000182Y1YY3F0TS4C83
LEADING EDGE GROUP INC,33 LYNN BATTS LN STE 4204,782183065,933664203,000018D9G8YOS7ZO0868
LEADING EDGE GROUP INC,5150 BROADWAY ST STE 284,782095710,933664203,000018DQW4EOFQQXC820
RED RIVER COMPUTER COMPANY INCORPORATED,85 MECHANIC ST STE 400,037661500,933678708,0000187HWVK1N92X4416
"RED RIVER COMPUTER CO., INC.",85 MECHANIC ST STE 400,037661500,933678708,0000186Y8UKW3B5ZSW78
RED RIVER COMPUTER COMPANY INCORPORATED,85 MECHANIC ST STE 400,037661500,933678708,0000187HWVK1N92X4416
"RED RIVER COMPUTER CO., INC.",21 WATER ST STE 500,037432216,933678708,0000186EF7PZ597ICK40
RED RIVER COMPUTER COMPANY INCORPORATED,85 MECHANIC ST STE 400,037661500,933678708,0000187HWVK1N92X4416
RED RIVER COMPUTER COMPANY INCORPORATED,21 WATER ST STE 500,037432216,933678708,00001854BEA6TQVEWO31
RED RIVER COMPUTER COMPANY INCORPORATED,85 MECHANIC ST STE 400,037661500,933678708,0000187HWVK1N92X4416
RED RIVER COMPUTER CO INC,85 MECHANIC ST,037661537,933678708,000018E5OYBX3IX14W35
ILY CORP.,1518 N FEDERAL HWY,334601909,933681129,000018CUHHJ6P74U8042
ILY CORP.,255 S OCEAN BLVD,334620000,933681129,000018LZ08M6HC2F4W48
BBMC INCORPORATED,MAIN ST LANSEN BLDG,012249542,933683542,000018BX6I47H6U4W811
BBMC INCORPORATED,1 N MAIN ST,012370000,933683542,00001837E6ICNFXVCW41
"ARORA GROUP, INC., THE",903 RUSSELL AVE 4TH FL,208793282,933685562,0000185XYOXB9UGB4827
THE ARORA GROUP INC,903 RUSSELL AVE,20879,933685562,000018BY3SAQ9VGMGO49
AL RAZAQ COMPUTING SERVICES,6001 SAVOY DR STE 505,770363365,933701674,000018CNO7888M07K872
MOHAMED I ISCANDRI,6001 SAVOY DR STE 505,770366336,933701674,0000185IMF90W3VG0828
"JONES LANG LASALLE AMERICAS, I",1627 EYE ST NW FL 8,200064044,933709685,0000185D49ZXSND2G449
"JONES LANG LASALLE AMERICAS, INC.",1801 K ST NW STE 1000,200061303,933709685,000018814MQ47UGC4C97
"JONES LANG LASALLE AMERICAS, I",1627 EYE ST NW FL 8,200064044,933709685,0000185D49ZXSND2G449
"JONES LANG LASALLE AMERICAS, I",1801 K ST NW STE 1000,200061303,933709685,00001814CYINQ0KZ9C89
"BANYAN COMMUNICATIONS, INC.",3569 NEW TOWN LAKE DR,633018150,933790834,0000183YCCCDDVNVEO68
BANYAN COMMUNICATIONS INCORPORATED,2091 COLLIER CORPORATE PK,633036701,933790834,00001828C98CKG7XC009
OBSERVERA INCORPORATED,4451 BROOKFIELD CORPORATE # 107,201511169,933858854,000018EWONNDSYJOWS22
"OBSERVERA, INC.",3856 DULLES SOUTH CT STE I,201511036,933858854,0000183SRO5OOF5RWG95
ABBTECH STAFFING SERVICES INC,45625 WILLOW POND PLZ,201644458,933900110,0000187QNDIUGY2V8K36
"ABBTECH PROFESSIONAL RESOURCES, INC",45625 WILLOW POND PLZ,201644458,933900110,000018DKFLPAF5VQWW42
ABBTECH STAFFING SERVICES INC,45625 WILLOW POND PLZ,201644458,933900110,0000187QNDIUGY2V8K36
"ABBTECH STAFFING SERVICES, INC",No data from D and B,,933900110,0000185VH6ODIP4QSK41
"THOMAS J. DAVIS, INC.",115 N AUSTIN ST,781555601,933920951,000018AG07IETL4A0O29
THOMAS J. DAVIS INC.,9841 AIRPORT BLVD #1200,900455424,933920951,0000182GVL4PKHHAYO85
"THOMAS J. DAVIS, INC.",115 N AUSTIN ST,781555601,933920951,000018AG07IETL4A0O29
"THOMAS J. DAVIS, INC.",2223 N PARK RD,781333554,933920951,00001856UZKR4E2CO429
DATA MANAGEMENT SERVICES INC.,804 PERSHING DR STE 204,209104439,933922171,0000181F57OR70LIHS21
DATA MANAGEMENT SERVICES INC.,804 PERSHING DR STE 204,209103828,933922171,0000186BKY1OPYUGOW47
DATA MANAGEMENT SERVICES INC.,804 PERSHING DR STE 204,209104439,933922171,0000181F57OR70LIHS21
DMS INTERNATIONAL INCORPORATED,8630 FENTON ST STE 406,209103828,933922171,0000182J7KFDWJDJ4023
ARIS CHEMICIAL & SUPPLY,18795 MUNN RD,440236262,933954513,0000182A8FPEITK5MO58
ARIS CHEMICAL & SUPPLY CO,2973 E PIONEER TRL,442020000,933954513,000018D26AGPMSKIOK07
ADVANCED TURBINE SERVICES LLC,780 OLD COLONY RD,064517930,933971020,0000183H5Y2RHIBCCG81
ADVANCED TURBINE SERVICES LLC,856 N MAIN ST EXT,064922419,933971020,000018E4X71D28UQOK54
"D'VINCI INTERACTIVE, INC.",28 S POTOMAC ST #4,217406195,933998254,00001813UEK0CXLX8G67
DVINCI INTERACTIVE INCORPORATED,28 S POTOMAC ST #4,217406195,933998254,00001865K3PDQ1Z7K072
"MEDICAL COLLEGE OF WISCONSIN, INC., THE",8701 WATERTOWN PLANK RD,532263548,937639060,000018XALHEH9IFPS886
MEDICAL COLLEGE OF WISCONSIN,8701 WATERTOWN PLANK RD,532263548,937639060,0000183OU0ZZY9NQGW38
NEW YORK CITY INDUSTRIES FOR THE BLIND INCORPORATED,3611 14TH AVE STE 3,112188375,937664779,0000182YG7QZ9BUDMO94
"NEW YORK CITY INDUSTRIES FOR THE BLIND, INC",3611 14TH AVE STE 3,112183750,937664779,000018C3R1CB7R7UO070
WAKE FOREST UNIVERSITY HEALTH SCIENCES,MEDICAL CENTER BLVD.,271570001,937727907,000018B95W241W8J4S90
WAKE FOREST UNIVERSITY,MEDICAL CENTER BLVD,271570001,937727907,00001814MPMP4SK5TS12
WAKE FOREST UNIVERSITY HEALTH SCIENCES,MEDICAL CENTER BLVD.,271570001,937727907,000018B95W241W8J4S90
WAKE FOREST UNIVERSITY (9199),MEDICAL CENTER BLVD,271570001,937727907,00001853GCBM8I6K4C50
MODULAR SOLUTIONS LTD,5439 S 43RD AVE,850413207,937795235,0000189SE1YRIGMD4W82
"MODULAR SOLUTIONS, LTD.",3640 E TURNEY AVE,850184010,937795235,000018ATMFXYTH3OOO88
MODULAR SOLUTIONS LTD,5439 S 43RD AVE,850413207,937795235,0000189SE1YRIGMD4W82
"MODULAR SOLUTIONS, LTD.",5439 S 43RD AVE,850413207,937795235,0000181HUYA9Y3NKV462
"TRADEMARK HOIST, INC.",1369 RIDGEWAY ST,917683242,937808533,000018DF7RSLONAOWG53
"TRADEMARK HOIST, INC.",1369 RIDGEWAY ST,917682701,937808533,000018ANDDLGU558W848
"ENVIRONMENTAL SAFETY SERVICES, INC.",3707 E HWY 290 STE A-100,786204208,937812084,000018CIH6W5HA7A8K57
"ENVIRONMENTAL SAFETY SERVICES, INC.",14101 W HIGHWAY 290 STE 400A,787379376,937812084,0000189LUT2SKIFEGW35
"ENVIRONMENTAL SAFETY SERVICES, INC.",3707 E HWY 290 STE A-100,786204208,937812084,000018CIH6W5HA7A8K57
"ENVIRONMENTAL SAFETY SERVICES, INC.",6425 S IH 35 STE 150 #147,787444260,937812084,000018DY6NOM5HBS8O84
S M HUBER ENTERPRISES INC,1712 S BIG BEND BLVD,631172402,937912368,00001878HDRW9K20OW32
S M HUBER ENTERPRISES INC,2228 S BIG BEND BLVD,631172408,937912368,0000181GVQ8QCRYMIO40
"TOTAL SOLUTIONS, INC.",238 BUSINEAL PARK BLVD STE G,357587552,938035573,0000183QQKH7QOODQ835
TOTAL SOLUTIONS INCORPORATED,12179 BURGREEN ROAD,357563447,938035573,000018DP1U5N4HGIWO68
"TOTAL SOLUTIONS, INC.",238 BUSINEAL PARK BLVD STE G,357587552,938035573,0000183QQKH7QOODQ835
"TOTAL SOLUTIONS, INC.",238 BUSINEAL PARK BLVD STE G,357587554,938035573,0000185YQX632DG0GS89
"TOTAL SOLUTIONS, INC.",238 BUSINEAL PARK BLVD STE G,357587552,938035573,0000183QQKH7QOODQ835
TOTAL SOLUTIONS INCORPORATED,290 COCHRAN RD STE 4,358241116,938035573,0000182ENWB64I8PHC11
"TOTAL SOLUTIONS, INC.",238 BUSINEAL PARK BLVD STE G,357587552,938035573,0000183QQKH7QOODQ835
TOTAL SOLUTIONS INCORPORATED,1626 COUNTY LINE ROAD,357564928,938035573,00001834UH1THK7YOS15
"G & G ADVERTISING, INC",811 SILVER AVE SW,871023020,938100633,000018BLN3ZAT1K2OK85
"G & G ADVERTISING, INC",2804 3RD AVE N,591011932,938100633,000018ARFYY5WD4C8W12
SOFTWARE INFORMATION RESOURCE CORP.,"907 N ST NW, STE C-2",200014829,938265865,000018C6L3W9RWZ28009
SOFTWARE INFORMATION RESOURCES,"907 N ST NW, STE C-2",200014829,938265865,00001885BD83WUM9S020
SOFTWARE INFORMATION RESOURCE CORP.,"907 N ST NW, STE C-2",200014829,938265865,000018C6L3W9RWZ28009
SOFTWARE INFORMATION RESOURCE CORP.,730 24TH ST NW STE 3,200372500,938265865,0000181AGHZDFCFOLC05
SOFTWARE INFORMATION RESOURCE CORP.,"907 N ST NW, STE C-2",200014829,938265865,000018C6L3W9RWZ28009
SOFTWARE INFORMATION RESOURCE CORP.,1200 G ST NW STE 400,200053136,938265865,00001834FML42VNPSS53
DASHERS ENTERPRISES,4044 TIFTON DR,319071622,938269222,00001837GCDH4A4LK404
DASHERS ENTERPRISES,578 MELODY DR,318313360,938269222,000018EYI9RNCH9TS098
BAE SYSTEMS CONTROLS INC.,2000 TAYLOR ST,468024605,938276292,00001835D2S392DKSG24
BAE SYSTEMS CONTROLS INC,2000 TAYLOR ST,46802,938276292,00001876X1DNG90HKW86
"EXECUTIVE INFORMATION SYSTEMS, LLC",6901 ROCKLEDGE DRIVE STE 600,208177836,938289527,000018DNMVKS9EDPCG48
"EXECUTIVE INFORMATION SYSTEMS,",6901 ROCKLEDGE DR STE 600,208177836,938289527,00001817OTM4KMWRXC61
