Vendor Name,Address,Zip Code,DUNS Number,ProtoLEI
AMERICAN BUREAU OF SHIPPING,16855 NORTHCHASE DR,770606010,044710341,0000188JG3L5IKQ2CC05
AMERICAN BUREAU OF SHIPPING,16855 NORTHCHASE DR STE 100,770606010,622670149,0000188JG3L5IKQ2CC05
"DCX-CHOL ENTERPRISES, INC.",12831 S FIGUROA ST,900611157,159067490,0000188K0BQJRSRTWK58
"DCX-CHOL ENTERPRISES, INC.",12831 S FIGUEROA ST,900611157,077657646,0000188K0BQJRSRTWK58
"PUBLIC SAFETY, ALASKA DEPT OF",5700 E TUDOR RD,995071225,884873258,0000188KJUUCGK968854
"PUBLIC SAFETY, ALASKA DEPT OF",5700 E TUDOR RD,995071225,001470228,0000188KJUUCGK968854
BALL AEROSPACE & TECHNOLOGIES CORP.,1600 COMMERCE ST,803012734,926451519,0000188L35JFSGX10C76
BALL AEROSPACE & TECHNOLOGIES CORP.,1600 COMMERCE ST,803012734,085270270,0000188L35JFSGX10C76
"WASHINGTON UNIVERSITY, THE",1BROOKINGS DR,631304862,178706842,0000188LHXBZA0Q4G059
"WASHINGTON UNIVERSITY, THE",ONE BROOKINGS DR,631304862,068552207,0000188LHXBZA0Q4G059
"ASES, LLC",6015 S PORTLAND AVE,731592229,969826267,0000188LUZG1XHW34831
"ASES, LLC",6015 S PORTLAND AVE,731592229,809877343,0000188LUZG1XHW34831
NATIONAL RESEARCH COUNCIL CANADA,1200 MONTREAL RD M-58,K1A 0R6,243080269,0000188MKRDCE7BPS883
NATIONAL RESEARCH COUNCIL CANADA,1200 MONTREAL RD BLDG M-20,K1A 0R6,205556744,0000188MKRDCE7BPS883
NATIONAL RESEARCH COUNCIL CANADA,1200 MONTREAL RD M-58,K1A 0R6,243080269,0000188MKRDCE7BPS883
NATIONAL RESEARCH COUNCIL CANADA,1200 MONTREAL RD BLDG M-55,K1A 0R6,207879636,0000188MKRDCE7BPS883
AT&T CORP.,1820 E SKY HARBOR CIRCLE,850340000,119083546,0000188NK77YRKPQG413
AT&T CORP.,1820 E SKY HARBOR CIRCLE,850340000,034056122,0000188NK77YRKPQG413
AT&T CORP.,1820 E SKY HARBOR CIRCLE,850340000,119083546,0000188NK77YRKPQG413
AT&T CORP.,1820 E SKY HARBOR CIRCLE,850340000,015281269,0000188NK77YRKPQG413
AT&T CORP.,1820 E SKY HARBOR CIRCLE,850340000,119083546,0000188NK77YRKPQG413
AT&T CORP.,1820 E SKY HORBOR CIRCLE,850340000,014079334,0000188NK77YRKPQG413
AT&T CORP.,1820 E SKY HARBOR CIRCLE,850340000,119083546,0000188NK77YRKPQG413
AT&T CORP.,1820 E SKY HARBOR CIRCLE,850340000,883631731,0000188NK77YRKPQG413
"BIOQUAL, INC.",9600 MEDICAL CTR DR STE 200,208506329,012043055,0000188O1559ZWKTC026
BIOQUAL INCORPORATED,9600 MEDICAL CENTER DR STE 200,208506329,062018338,0000188O1559ZWKTC026
BALL AEROSPACE AND TECHNOLOGIES CORPORATION,1600 COMMERCE ST,803012734,926451519,0000188OPVXJN9F5S063
BALL AEROSPACE AND TECHNOLOGIES CORPORATION,1600 COMMERCE ST,803012734,085270270,0000188OPVXJN9F5S063
"SPECTRUM BRANDS, INC.",601 RAYOVAC DR,537112460,001951946,0000188P63GTLPBUW485
"SPECTRUM BRANDS, INC.",601 RAYOVAC DR,537112460,196145929,0000188P63GTLPBUW485
CH2M HILL INCORPORATED,9191 S. JAMAICA STREET,801125946,040794732,0000188P8HHAO0J0WS28
"CH2M HILL, INC.",9191 S JAMAICA ST,801125946,063248207,0000188P8HHAO0J0WS28
RAYTHEON COMPANY,1801 W HUGHES DR,928332200,023948040,0000188PVCT00NR90C80
RAYTHEON COMPANY,1801 HUGHES DR,928332200,030700053,0000188PVCT00NR90C80
RAYTHEON COMPANY,1801 W HUGHES DR,928332200,023948040,0000188PVCT00NR90C80
RAYTHEON COMPANY,1801 HUGHES DR,928332200,049973027,0000188PVCT00NR90C80
"QINETIQ NORTH AMERICA, INC.",11091 SUNSET HILLS RD STE 200,201905378,827599759,0000188R4QSIN4NT0K97
"QINETIQ NORTH AMERICA, INC.",11091 SUNSET HILLS RD STE 200,201905378,613194799,0000188R4QSIN4NT0K97
METLAKATLA INDIAN COMMUNITY,3.5 MILE AIRPORT RD,999260000,883475519,0000188SMK7OPNWPWK68
METLAKATLA INDIAN COMMUNITY,8 MILTON ST,999260000,009275595,0000188SMK7OPNWPWK68
ASHCROFT INC.,250 EAST MAIN ST,066145145,828320668,0000188V1DZ35Z9O8W17
ASHCROFT INC.,250 E MAIN ST,066145145,610775798,0000188V1DZ35Z9O8W17
ASHCROFT INC.,250 EAST MAIN ST,066145145,828320668,0000188V1DZ35Z9O8W17
ASHCROFT INC.,250 E MAIN ST,066145145,828320700,0000188V1DZ35Z9O8W17
"AECOM USA, INC.",605 3RD AVE,101580180,173747726,0000188V2I626KDZC403
"AECOM USA, INC.",605 3RD AVE,101580180,829327274,0000188V2I626KDZC403
PENTAIR VALVES & CONTROLS US LP,55 CABOT BLVD,020481137,079366602,0000188VRF6BVXLLOG94
PENTAIR VALVES & CONTROLS US LP,55 CABOT BLVD,020481137,143796014,0000188VRF6BVXLLOG94
BILFINGER BERGER GOVERNMENT SERVICES GMBH,FLICKERSTAL 5,67657,341699679,0000188W5K598R0BSO69
BILFINGER BERGER GOVERNMENT SERVICES GMBH,FLICKERSTAL 5,67657,319439733,0000188W5K598R0BSO69
"HOWROYD-WRIGHT EMPLOYMENT AGENCY, INC.",327 W BROADWAY,912041301,076224179,0000188WFXXJZ78ZCW13
"HOWROYD-WRIGHT EMPLOYMENT AGENCY, INC.",327 W BROADWAY,912041301,604026104,0000188WFXXJZ78ZCW13
WORLDWIDE AERONAUTICAL COMPONENTS INC.,10 REITH ST,117261414,148046704,0000188X9AIHI4BIO863
WORLDWIDE AERONAUTICAL COMPONENTS INC.,10 REITH ST,117261414,009302167,0000188X9AIHI4BIO863
NORTHROP GRUMMAN INFORMATION TECHNOLOGY INC,7575 COLSHIRE DR,221027508,064680213,0000188XYEPDET1X4W16
NORTHROP GRUMMAN INFORMATION TECHNOLOGY INC,7575 COLSHIRE DR,221027508,052272044,0000188XYEPDET1X4W16
NORTHROP GRUMMAN INFORMATION TECHNOLOGY INC,7575 COLSHIRE DR,221027508,064680213,0000188XYEPDET1X4W16
"NORTHROP GRUMMAN INFORMATION TECHNOLOGY, INC",7575 COLSHIRE DR,221027508,064681021,0000188XYEPDET1X4W16
NORTHROP GRUMMAN INFORMATION TECHNOLOGY INC,7575 COLSHIRE DR,221027508,064680213,0000188XYEPDET1X4W16
"NORTHROP GRUMMAN INFORMATION TECHNOLOGY, INC",7575 COLSHIRE DR,221027508,064677243,0000188XYEPDET1X4W16
"JUSTICE, MONTANA DEPT OF",302 N ROBERTS ST,596014543,091907381,0000188YPD24G4PKGS03
"JUSTICE, MONTANA DEPT OF",303 N ROBERTS ST RM 472,596014543,091932637,0000188YPD24G4PKGS03
SCIENCE APPLICATIONS INTERNATIONAL CORPORATION,4422 BRAGDON ST,462263934,079398289,0000188Z7UFFT1WLWC05
SCIENCE APPLICATIONS INTERNATIONAL CORPORATION,4422 BRAGDON ST,462263934,940262244,0000188Z7UFFT1WLWC05
MCDONNELL DOUGLAS CORPORATION,2401 E WARDLOW RD,908075309,781650619,0000188ZBWSKW4IECK19
MCDONNELL DOUGLAS CORPORATION,2401 E WARDLOW ROAD,908075309,610335155,0000188ZBWSKW4IECK19
LABORATORY CORPORATION OF AMERICA,231 MAPLE AVE,272155848,154410138,00001890I0TPJC4WKC14
LABORATORY CORPORATION OF AMERICA,231 MAPLE AVE,272155848,032093028,00001890I0TPJC4WKC14
UNIVERSITY OF HAWAII SYSTEMS,2444 DOLE ST RM BACHMAN 202,968222309,078495204,000018911Q2W53QSOO66
UNIVERSITY OF HAWAII SYSTEMS,"2530 DOLE STREET, SAK D-200",968222309,965088057,000018911Q2W53QSOO66
UNIVERSITY OF HAWAII SYSTEMS,2444 DOLE ST RM BACHMAN 202,968222309,078495204,000018911Q2W53QSOO66
UNIVERSITY OF HAWAII SYSTEMS,2530 DOLE ST,968222309,783414741,000018911Q2W53QSOO66
CONSIGLIO NAZIONALE DELLE RICERCHE,PIAZZALE ALDO MORO 7,00185,440774594,000018918YNJ5IPRKS75
CONSIGLIO NAZIONALE DELLE RICERCHE,VIA PALESTRO 32,00185,339096613,000018918YNJ5IPRKS75
"URS GROUP, INC.",2020 K STREET NW SUITE 300 HDQ CAGE WILLIAM R. SMITH,200061806,791684780,00001892FF0ASISPC838
"URS GROUP, INC.",2020 K ST NW STE 300,200061806,802713305,00001892FF0ASISPC838
"URS GROUP, INC.",2020 K STREET NW SUITE 300 HDQ CAGE WILLIAM R. SMITH,200061806,791684780,00001892FF0ASISPC838
"URS GROUP, INC.",2020 K ST NW STE 300,200061806,059488945,00001892FF0ASISPC838
"SHELBY GROUP INTERNATIONAL, INC.",1255 SCHILLING BLVD W,380177190,073512550,00001892P5GLS6DZWG03
"SHELBY GROUP INTERNATIONAL, INC.",1255 SCHILLING BLVD W,380177190,078413758,00001892P5GLS6DZWG03
TRANSICOIL LLC,9 IRON BRIDGE DR,194262042,143289580,00001892ZX5E1043S485
TRANSICOIL LLC,9 IRON BRIDGE DR,194262042,961904336,00001892ZX5E1043S485
KIDDE TECHNOLOGIES INC,4200 AIRPORT DR NW,278968630,606955318,00001893XRX4T77C4K44
KIDDE TECHNOLOGIES INC,4200 AIRPORT DR NW,278968630,033999764,00001893XRX4T77C4K44
KIDDE TECHNOLOGIES INC,4200 AIRPORT DR NW,278968630,606955318,00001893XRX4T77C4K44
KIDDE TECHNOLOGIES INC,4200 AIRPORT DR NW,278968630,949575146,00001893XRX4T77C4K44
TRUSTEES OF THE UNIVERSITY OF PENNSYLVANIA THE,3451 WALNUT ST,191046205,042250712,000018943XBNH07ACK40
"TRUSTEES OF THE UNIVERSITY OF PENNSYLVANIA, THE",3451 WALNUT ST,191046205,115496275,000018943XBNH07ACK40
TRUSTEES OF THE UNIVERSITY OF PENNSYLVANIA THE,3451 WALNUT ST,191046205,042250712,000018943XBNH07ACK40
"TRUSTEES OF THE UNIVERSITY OF PENNSYLVANIA, THE","3451 WALNUT ST RM 140, FRANKLIN BLDG",191046205,621788462,000018943XBNH07ACK40
INTERNATIONAL BUSINESS MACHINES CORPORATION,6710 ROCKLEDGE DRIVE,208171834,835130485,00001894Q9NQ6FIFC472
INTERNATIONAL BUSINESS MACHINES CORPORATION,6710 ROCKLEDGE DR,208171834,933093676,00001894Q9NQ6FIFC472
"TELEDYNE INSTRUMENTS, INC.",49 EDGERTON DR,025562821,078327056,00001895E3XG4FGUG430
"TELEDYNE INSTRUMENTS, INC.",49 EDGERTON DR,025562821,962339474,00001895E3XG4FGUG430
ORBITAL SCIENCES CORPORATION,45101 WARP DR,201666874,101916062,00001896URGFC1U9KW58
ORBITAL SCIENCES CORPORATION,45101 WARP DRIVE,201666874,945910586,00001896URGFC1U9KW58
THE BOEING COMPANY,20403 68TH AVE S,98032,019487487,00001897JYKPSVLP0C48
THE BOEING COMPANY,20403 68TH AVE S MS 8K-10,98032,039267141,00001897JYKPSVLP0C48
"NATIONAL ELECTRIC COIL, INC.",800 KING AVE,432122644,877232793,00001898JCXKPG2BS461
NATIONAL ELECTRIC COIL INC,800 KING AVE,432122644,622681716,00001898JCXKPG2BS461
NORTHROP GRUMMAN SYSTEMS CORPORATION,"7055 TROY HILL DR, STE-400",210757046,072036317,00001898VRQ7BNHD0K97
NORTHROP GRUMMAN SYSTEMS CORPORATION,7040 TROY HILL DR,210757046,043204924,00001898VRQ7BNHD0K97
NORTHROP GRUMMAN INFORMATION TECHNOLOGY GLOBAL CORPORATION,7575 COLSHIRE DRIVE,221027508,064677243,00001899KV4REL4D0C68
NORTHROP GRUMMAN INFORMATION TECHNOLOGY GLOBAL CORPORATION,7575 COLSHIRE DR,221027508,064680213,00001899KV4REL4D0C68
ANTEON CORPORATION,"3211 JERMANTOWN RD, STE 70",22030,067641597,0000189AN5JN6G380857
ANTEON CORPORATION,3211 JERMANTOWN ROAD,22030,797313673,0000189AN5JN6G380857
MISCELLANEOUS FOREIGN AWARDEES,1800 F ST NW,204050001,558544143,0000189DHWJQJZULGK53
MISCELLANEOUS FOREIGN AWARDEES,1800 F ST NW,204050001,287236488,0000189DHWJQJZULGK53
MISCELLANEOUS FOREIGN AWARDEES,1800 F ST NW,204050001,558544143,0000189DHWJQJZULGK53
MISCELLANEOUS FOREIGN AWARDEES,1800 F ST NW,204050001,672843070,0000189DHWJQJZULGK53
MISCELLANEOUS FOREIGN AWARDEES,1800 F ST NW,204050001,558544143,0000189DHWJQJZULGK53
MISCELLANEOUS FOREIGN AWARDEES,1800 F ST NW,204050001,123456787,0000189DHWJQJZULGK53
MISCELLANEOUS FOREIGN AWARDEES,1800 F ST NW,204050001,558544143,0000189DHWJQJZULGK53
MISCELLANEOUS FOREIGN AWARDEES,1800 F ST NW,204050001,300450421,0000189DHWJQJZULGK53
MISCELLANEOUS FOREIGN AWARDEES,1800 F ST NW,204050001,558544143,0000189DHWJQJZULGK53
MISCELLANEOUS FOREIGN AWARDEES,1800 F ST NW,204050001,663157526,0000189DHWJQJZULGK53
MISCELLANEOUS FOREIGN AWARDEES,1800 F ST NW,204050001,558544143,0000189DHWJQJZULGK53
MISCELLANEOUS FOREIGN AWARDEES,1800 F ST NW,204050001,558543952,0000189DHWJQJZULGK53
MISCELLANEOUS FOREIGN AWARDEES,1800 F ST NW,204050001,558544143,0000189DHWJQJZULGK53
MISCELLANEOUS FOREIGN AWARDEES,1800 F ST NW,204050001,274669725,0000189DHWJQJZULGK53
"HAROLD LEMAY ENTERPRISES, INCORPORATED",4111 192ND ST E,984462745,003824661,0000189EP1BC0PWL4W85
"HAROLD LEMAY ENTERPRISES, INCORPORATED",4111 192ND ST E,984462745,145926833,0000189EP1BC0PWL4W85
EXELIS INC.,1919 W COOK RD,468181165,175962088,0000189G50DWXUGAW421
EXELIS INC.,1919 W COOK RD,468181165,128499808,0000189G50DWXUGAW421
CENTERPOINT ENERGY RESOURCES CORP.,1111 LOUISIANA ST STE 264,770025230,046700779,0000189HMSPW74HSG810
CENTERPOINT ENERGY RESOURCES CORP.,1111 LOUISIANA ST,770025230,006948210,0000189HMSPW74HSG810
XEROX CORPORATION,5500 PEARL ST,600185303,137644035,0000189IOQTJKGHRSW69
XEROX CORPORATION,5500 PEARL ST,600185303,830562026,0000189IOQTJKGHRSW69
"NATURAL RESOURCES, UTAH DEPARTMENT OF",1594 W NORTH TEMPLE # 116,841163154,135964497,0000189NRONCWWVRC410
"NATURAL RESOURCES, UTAH DEPARTMENT OF",1594 W NORTH TEMPLE # 2110,841163154,176837664,0000189NRONCWWVRC410
LOCKHEED MARTIN CORPORATION,"230 MALL BLVD, LOCATION A",19406,147459577,0000189O9QLTPPKGKC47
LOCKHEED MARTIN CORPORATION,230 MALL BLVD,19406,861330629,0000189O9QLTPPKGKC47
"NCC PS ENTERPRISES, LLC",18980 UPPER BELMONT PLACE,201761245,079378039,0000189RVCU1Q5SPWK51
"NCC PS ENTERPRISES, LLC",18980 UPPER BELMONT PLACE,201761245,079510663,0000189RVCU1Q5SPWK51
"WATER RESOURCES, IDAHO DEPARTMENT OF",900 N SKYLINE DR STE A,834021700,165271417,0000189RWB1877Z0W888
"WATER RESOURCES, IDAHO DEPARTMENT OF",900 N SKYLINE DR STE A,834021700,141626130,0000189RWB1877Z0W888
"BOEING COMPANY, THE",2401 E WARDLOW ROAD,908075309,076200344,0000189TDEVXYHCFCO74
"BOEING COMPANY, THE",2401 E WARDLOW RD,908075309,781650619,0000189TDEVXYHCFCO74
UNIVERSITY OF FLORIDA,339 WEIL HALL,326110001,019361885,0000189TQJUKFO288419
UNIVERSITY OF FLORIDA,1149 NEWELL DR RM LG101D,326110001,968594304,0000189TQJUKFO288419
UNIVERSITY OF FLORIDA,339 WEIL HALL,326110001,019361885,0000189TQJUKFO288419
UNIVERSITY OF FLORIDA,207 GRINTER HALL,326110001,969663814,0000189TQJUKFO288419
GE AVIATION SYSTEMS LTD,CHELTENHAM ROAD,GL528SF,211207784,0000189V4AOX99TGGG35
GE AVIATION SYSTEMS LTD,CHELTENHAM RD,GL52 8SF,211212494,0000189V4AOX99TGGG35
"AECOM TECHNICAL SERVICES, INC.",401 WEST A ST STE 1200,921017905,625334438,0000189V9N8ECOOJCW85
"AECOM TECHNICAL SERVICES, INC.","401 WEST A STREET, STE 1200",921017905,079274165,0000189V9N8ECOOJCW85
NEW MEXICO STATE UNIVERSITY,HADLEY HL,880030000,861367373,0000189W200Z4O8C0S08
NEW MEXICO STATE UNIVERSITY,STEWART ESPIAN ST,880030000,877477604,0000189W200Z4O8C0S08
"MTC TECHNOLOGIES, INC",4032 LINDEN AVE,45432,110341133,0000189WP3KQ71FU8S51
"MTC TECHNOLOGIES, INC",4032 LINDEN AVENUE,45432,122525991,0000189WP3KQ71FU8S51
COLORADO STATE UNIVERSITY,601 S HOWES ST,805230001,785979618,0000189XA2DD8OTQWC41
COLORADO STATE UNIVERSITY,103 ADMINISTRATION ANNEX,805230001,018058920,0000189XA2DD8OTQWC41
COLORADO STATE UNIVERSITY,601 S HOWES ST,805230001,785979618,0000189XA2DD8OTQWC41
COLORADO STATE UNIVERSITY,202 JOHNSON HALL,805230001,609638556,0000189XA2DD8OTQWC41
MARSHFIELD CLINIC,1000 N OAK AVE,544495703,074776030,0000189YYW8QUUWPC804
MARSHFIELD CLINIC,1000 N OAK AVE,544495703,969847552,0000189YYW8QUUWPC804
"CANYON, COUNTY OF",1115 ALBANY ST,836053522,097763320,000018A1EVBX8GN14C90
"CANYON, COUNTY OF",1115 ALBANY ST,836053522,958070666,000018A1EVBX8GN14C90
"SNAP, INC.",4080 LAFAYETTE CENTER DR STE 340,201511252,007805067,000018A1KXARCDQXKC44
SNAP INCORPORATED,4080 LAFAYETTE CENTER DR.,201511252,085414931,000018A1KXARCDQXKC44
"NAVY, UNITED STATES DEPARTMENT OF THE",610 DOWELL ST,983457600,004459694,000018A2ZJFVA2BH4C52
"NAVY, UNITED STATES DEPARTMENT OF THE",610 DOWELL ST,983457600,132708145,000018A2ZJFVA2BH4C52
UNIVERSITY OF MISSOURI SYSTEM,316 UNIVERSITY HALL,652113020,153890272,000018A3FUCEGJV3SW61
UNIVERSITY OF MISSOURI SYSTEM,321 UNIVERSITY HALL,652113020,006326904,000018A3FUCEGJV3SW61
OHIO TRANSMISSION CORPORATION,1900 JETWAY BLVD,432191681,787331128,000018A5UY2Y3AE5SS33
OHIO TRANSMISSION CORPORATION,1900 JETWAY BLVD,432191681,007862378,000018A5UY2Y3AE5SS33
"PANAMERICA COMPUTERS, INC.",1386 BIG OAK RD,228355233,166669742,000018A6KILCCM3E8S92
"PANAMERICA COMPUTERS, INC.",1386 BIG OAK RD,228355233,849334164,000018A6KILCCM3E8S92
SAAB SENSIS CORPORATION,85 COLLAMER CROSSINGS,130578800,362169364,000018A7ZFZ0XUIBCW22
SAAB SENSIS CORPORATION,85 COLLAMER CROSSING PKWY,130578800,151375359,000018A7ZFZ0XUIBCW22
RAYTHEON COMPANY,2501 W UNIVERSITY DR,750712813,072043883,000018A8WDL3CQQRK038
RAYTHEON COMPANY,2501 W UNIVERSITY DR,750712813,799855812,000018A8WDL3CQQRK038
RAYTHEON COMPANY,2501 W UNIVERSITY DR,750712813,072043883,000018A8WDL3CQQRK038
RAYTHEON COMPANY,2501 W UNIVERSITY DR,750712813,831737379,000018A8WDL3CQQRK038
NACCO MATERIALS HANDLING GROUP INC,1400 SULLIVAN DR,278349007,556579006,000018A93FV6DQ3G0S17
NACCO MATERIALS HANDLING GROUP INCORPORATED,1400 SULLIVAN DR,278349007,027428619,000018A93FV6DQ3G0S17
HONEYWELL INTERNATIONAL INC,1766 OLD MEADOW LN,22102,055187751,000018AA1319OLSQ0O49
HONEYWELL INTERNATIONAL INC,7900 WEST PARK DRIVE,22102,001325240,000018AA1319OLSQ0O49
AFFORDABLE ENGINEERING SERVICES L.L.C.,41 VREELAND AVE STE 238,075121100,961542078,000018AADU50A0X9CG17
AFFORDABLE ENGINEERING SERVICES L.L.C.,41 VREELAND AVE STE 238,075121100,129325317,000018AADU50A0X9CG17
SIEMENS AKTIENGESELLSCHAFT,RICHARD-STRAUSS-STR. 76,81679,507041239,000018ACNVCTGK82WO72
SIEMENS AKTIENGESELLSCHAFT,RICHARD-STRAUSS-STR. 76,81679,323353763,000018ACNVCTGK82WO72
"M & T COMPANY, THE",6017 NEW WORLD AVE STE 200A,322218140,135494354,000018ACY26GVZ59SS85
"M & T COMPANY, THE",6017 NEW WORLD AVE STE 200B,322218140,119728173,000018ACY26GVZ59SS85
UNITED TECHNOLOGIES CORPORATION,411 SILVER LN,061181127,081301475,000018AGM6V5MNZO8C38
UNITED TECHNOLOGIES CORPORATION,411 SILVER LN,061181127,557267564,000018AGM6V5MNZO8C38
"TECHNOLOGY DYNAMICS, INC.",100 SCHOOL ST,076212915,618367429,000018AICMO7QGK68G11
"TECHNOLOGY DYNAMICS, INC.",100 SCHOOL ST,076212915,093834794,000018AICMO7QGK68G11
"TECHNOLOGY DYNAMICS, INC.",100 SCHOOL ST,076212915,618367429,000018AICMO7QGK68G11
"TECHNOLOGY DYNAMICS, INC.",100 SCHOOL ST,076212915,009184578,000018AICMO7QGK68G11
"PC MALL GOV, INC.",7421 GATEWAY CT,201097311,129365420,000018AIKVOJHDSOW033
PC MALL GOV INC,7421 GATEWAY CT,201097311,788283989,000018AIKVOJHDSOW033
"KENNON PRODUCTS, INC.",2071 N MAIN ST,828012541,191707652,000018AM9RS1Z5DBSW68
"KENNON PRODUCTS, INC.",2071 N MAIN ST,828012541,555464309,000018AM9RS1Z5DBSW68
NATIONAL ARCHIVES & RECORDS ADMINISTRATION,"8601 ADELPHI RD, STE 4200",207406002,104671235,000018AMMAFC0S4OOW92
NATIONAL ARCHIVES & RECORDS ADMINISTRATION,8601 ADELPHI RD RM 5100,207406002,139433390,000018AMMAFC0S4OOW92
NEW YORK UNIVERSITY,339 E 28TH STREET RM C13,100168602,148485399,000018AN4SOWY4CBSO25
NEW YORK UNIVERSITY,339 E 28TH ST,100168602,118917876,000018AN4SOWY4CBSO25
COMMUNICATIONS & POWER INDUSTRIES LLC,607 HANSEN WAY,943041015,009438300,000018ANCEQ7P2NOGK65
COMMUNICATIONS & POWER INDUSTRIES LLC,607 HANSEN WAY,943041015,926416934,000018ANCEQ7P2NOGK65
UNIVERSITY OF MARYLAND,3112 LEE BUILDING MD-005,207420001,790934285,000018APD687BKL2GO53
UNIVERSITY OF MARYLAND,UNIV OF MD VAN MUNCHING HA 3570,207420001,141917042,000018APD687BKL2GO53
UNIVERSITY OF MARYLAND,3112 LEE BUILDING MD-005,207420001,790934285,000018APD687BKL2GO53
UNIVERSITY OF MARYLAND,4500 PAINT BRANCH PKWY,207420001,614146025,000018APD687BKL2GO53
NORTHROP GRUMMAN SYSTEMS CORPORATION,895 OCEANIC DR,214016104,004383402,000018ARKBN28IZYO872
NORTHROP GRUMMAN SYSTEMS CORPORATION,895 OCEANIC DR,214016104,020649336,000018ARKBN28IZYO872
"BECHTEL NATIONAL, INC.",5275 WESTVIEW DR,217038306,070342758,000018ARVC6PL6C9KC88
"BECHTEL NATIONAL, INC.",5275 WESTVIEW DR,217038306,168788003,000018ARVC6PL6C9KC88
ZODIAC SERVICES AMERICAS LLC,4900 ST JOE BLVD BLDG #200,303376314,828108402,000018ASI3SG9U59KO47
ZODIAC SERVICES AMERICAS LLC,4900 SAINT JOE BLVD BLDG 200,303376314,012834821,000018ASI3SG9U59KO47
JSI TELECOM INC.,15004 NORTHRIDGE DR # 100,201513817,148025380,000018ATDBOK36ZRC440
JSI TELECOM INC.,15004 NORTHRIDGE DR # 100,201513817,619002392,000018ATDBOK36ZRC440
"CIRCOR AEROSPACE, INC.",2301 WARDLOW CIR,928802801,964040724,000018ATIU4NBT2BK052
"CIRCOR AEROSPACE, INC.",2301 WARDLOW CIR,928802801,057331589,000018ATIU4NBT2BK052
CHEVRON U.S.A. INC.,6001 BOLLINGER CANYON RD D1248,945832324,009140559,000018AV4YQVDBVPS838
CHEVRON U.S.A. INC.,6001 BOLLINGER CYN RD L4244,945832324,967986865,000018AV4YQVDBVPS838
STRYKER CORPORATION,3800 E CENTRE AVE,490025826,151978921,000018AVQL747L428820
STRYKER CORPORATION,3800 E CENTRE AVE,490025826,078470558,000018AVQL747L428820
"CHANNEL TECHNOLOGIES GROUP, LLC",879 WARD DR,931112920,833089621,000018AWQ3SGMDXRSW70
"CHANNEL TECHNOLOGIES GROUP, LLC",879 WARD DR,931112920,063802250,000018AWQ3SGMDXRSW70
GRIMES AEROSPACE COMPANY,550 STATE ROUTE 55,430789482,004189262,000018AXHGKX1E4Y0426
GRIMES AEROSPACE COMPANY,550 STATE RT 55,430789482,608013082,000018AXHGKX1E4Y0426
"GLAXOSMITHKLINE CONSUMER HEALTHCARE, LP",1000 GSK DRIVE,151081330,794341826,000018AY90N6TSNG8W70
"GLAXOSMITHKLINE CONSUMER HEALTHCARE, L.P.",1000 GSK DRIVE,151081330,828924212,000018AY90N6TSNG8W70
MCDONNELL DOUGLAS CORPORATION,6200 J S MCDONNELL BLVD,631341939,006265946,000018AYEIONPVRPK417
MCDONNELL DOUGLAS CORPORATION,6200 JS MCDONNELL BLVD,631341939,149879157,000018AYEIONPVRPK417
UNITED TECHNOLOGIES CORPORATION,400 MAIN ST,061080968,001447952,000018AYP3WWAKGS0S11
UNITED TECHNOLOGIES CORPORATION,400 MAIN ST,061080968,118345743,000018AYP3WWAKGS0S11
"ELECTRICAL WHOLESALERS METRO D.C., INC.",6500A SHERIFF RD.,207850000,173364860,000018B01J6XPROZK090
"ELECTRICAL WHOLESALERS METRO D.C., INC.",6500A SHERIFF RD,207850000,828833629,000018B01J6XPROZK090
BEACON INFORMATION TECHNOLOGY & STAFFING SERVICES INC,1460 COMMON DR,799365922,021691337,000018B08I461X25KO06
"BEACON INFORMATION TECHNOLOGY & STAFFING SERVICES, INC",1460 COMMON DR,799365922,601336279,000018B08I461X25KO06
"CHIMES DISTRICT OF COLUMBIA, INC.",4815 SETON DR,212153234,825830961,000018B10EUBAQR6OG78
CHIMES DISTRICT OF COLUMBIA INCORPORATED,4815 SETON DR,212153234,069394609,000018B10EUBAQR6OG78
UNIVERSITY OF WISCONSIN SYSTEM,21 N PARK ST STE 6401,537151218,161202122,000018B1G5BAXCFT4436
UNIVERSITY OF WISCONSIN SYSTEM,21 N PARK ST STE 6101,537151218,626535538,000018B1G5BAXCFT4436
"VECNA TECHNOLOGIES, INC.",36 CAMBRIDGEPARK DR,021402313,094078958,000018B2YQ7YMDV94W68
"VECNA TECHNOLOGIES, INC.",36 CAMBRIDGE PARK DR,021402313,801218681,000018B2YQ7YMDV94W68
VIRGINIA ELECTRIC AND POWER COMPANY,120 TREDEGAR ST,232194306,193653102,000018B3AUD6TO6COO94
VIRGINIA ELECTRIC AND POWER COMPANY,120 TREDEGAR ST,232194306,088233911,000018B3AUD6TO6COO94
"ONEOK, INC.",100 W 5TH ST,741034240,007907827,000018B4OOPNK1APCS55
"ONEOK, INC.",100 W FIFTH ST,741034240,155093359,000018B4OOPNK1APCS55
FEDERAL PRISON INDUSTRIES INC,320 1ST ST NW,205340002,624770475,000018B55SJR9UR3KS72
FEDERAL PRISON INDUSTRIES INC,320 FIRST ST NW,205340002,626627459,000018B55SJR9UR3KS72
"LIFE SCIENCE LOGISTICS, LLC",2600 REGENT BLVD,752612226,780228198,000018B5FNMXO6UZCC13
